seqnames	start	end	width	strand	peakNames	peak	feature	start_position	end_position	feature_strand	insideFeature	distancetoFeature	shortestDistance	fromOverlappingOrNearest	symbol
chr7	25750709	25750926	218	*	c("macs_DMSO1__DMSO_1_new_peak_4685", "macs_DMSO2__DMSO_2_new_peak_4697", "macs_OLAP1__OLAP_1_new_peak_4327", "macs_OLAP2__OLAP_2_new_peak_4964")	2416	ENSG00000239622	25719580	25739579	-	upstream	-11130	11130	NearestLocation	NA
chr7	26152548	26152762	215	*	c("macs_OLAP2__OLAP_2_new_peak_4966", "macs_OLAP1__OLAP_1_new_peak_4329", "macs_DMSO2__DMSO_2_new_peak_4699", "macs_DMSO1__DMSO_1_new_peak_4687")	2417	ENSG00000050344	26181861	26201860	+	upstream	-29313	29099	NearestLocation	NFE2L3
chr7	26453084	26453364	281	*	c("macs_DMSO2__DMSO_2_new_peak_4700", "macs_OLAP2__OLAP_2_new_peak_4967", "macs_OLAP1__OLAP_1_new_peak_4331", "macs_DMSO1__DMSO_1_new_peak_4688")	2418	ENSG00000214870	26428214	26448213	+	downstream	24870	4871	NearestLocation	LOC441204
chr7	26817247	26817474	228	*	c("macs_OLAP1__OLAP_1_new_peak_4333", "macs_OLAP2__OLAP_2_new_peak_4971", "macs_DMSO2__DMSO_2_new_peak_4703", "macs_DMSO1__DMSO_1_new_peak_4691")	2419	ENSG00000244761	26893378	26913377	+	upstream	-76131	75904	NearestLocation	NA
chr7	27160561	27160835	275	*	c("macs_DMSO1__DMSO_1_new_peak_4692", "macs_OLAP1__OLAP_1_new_peak_4335", "macs_OLAP2__OLAP_2_new_peak_4973", "macs_DMSO2__DMSO_2_new_peak_4705")	2420	ENSG00000243394	27137397	27157396	+	downstream	23164	3165	Overlapping	NA
chr7	27160561	27160835	275	*	c("macs_DMSO1__DMSO_1_new_peak_4692", "macs_OLAP1__OLAP_1_new_peak_4335", "macs_OLAP2__OLAP_2_new_peak_4973", "macs_DMSO2__DMSO_2_new_peak_4705")	2420	ENSG00000240154	27144968	27164967	+	inside	15593	4132	Overlapping	NA
chr7	27160561	27160835	275	*	c("macs_DMSO1__DMSO_1_new_peak_4692", "macs_OLAP1__OLAP_1_new_peak_4335", "macs_OLAP2__OLAP_2_new_peak_4973", "macs_DMSO2__DMSO_2_new_peak_4705")	2420	ENSG00000240952	27151537	27171536	+	inside	9024	9024	Overlapping	NA
chr7	27160561	27160835	275	*	c("macs_DMSO1__DMSO_1_new_peak_4692", "macs_OLAP1__OLAP_1_new_peak_4335", "macs_OLAP2__OLAP_2_new_peak_4973", "macs_DMSO2__DMSO_2_new_peak_4705")	2420	ENSG00000164519	27151539	27171538	+	inside	9022	9022	Overlapping	NA
chr7	27160561	27160835	275	*	c("macs_DMSO1__DMSO_1_new_peak_4692", "macs_OLAP1__OLAP_1_new_peak_4335", "macs_OLAP2__OLAP_2_new_peak_4973", "macs_DMSO2__DMSO_2_new_peak_4705")	2420	ENSG00000197576	27160419	27180418	-	inside	19857	142	Overlapping	HOXA4
chr7	27160561	27160835	275	*	c("macs_DMSO1__DMSO_1_new_peak_4692", "macs_OLAP1__OLAP_1_new_peak_4335", "macs_OLAP2__OLAP_2_new_peak_4973", "macs_DMSO2__DMSO_2_new_peak_4705")	2420	ENSG00000243448	27159597	27179596	+	inside	964	964	NearestLocation	NA
chr7	27976110	27976681	572	*	c("macs_OLAP2__OLAP_2_new_peak_4974", "macs_OLAP1__OLAP_1_new_peak_4336", "macs_DMSO1__DMSO_1_new_peak_4693", "macs_DMSO2__DMSO_2_new_peak_4707")	2421	ENSG00000229893	27770015	27790014	-	upstream	-186096	186096	NearestLocation	NA
chr7	29111013	29111377	365	*	c("macs_OLAP1__OLAP_1_new_peak_4337", "macs_DMSO2__DMSO_2_new_peak_4708", "macs_DMSO1__DMSO_1_new_peak_4695", "macs_OLAP2__OLAP_2_new_peak_4975")	2422	ENSG00000229452	29109901	29129900	+	inside	1112	1112	NearestLocation	LOC107986703
chr7	29270328	29270793	466	*	c("macs_OLAP2__OLAP_2_new_peak_4977", "macs_OLAP1__OLAP_1_new_peak_4338", "macs_DMSO1__DMSO_1_new_peak_4696", "macs_DMSO2__DMSO_2_new_peak_4709")	2423	ENSG00000235669	29238587	29258586	-	upstream	-11742	11742	NearestLocation	NA
chr7	29417322	29417580	259	*	c("macs_OLAP1__OLAP_1_new_peak_4339", "macs_DMSO2__DMSO_2_new_peak_4710", "macs_DMSO1__DMSO_1_new_peak_4697", "macs_OLAP2__OLAP_2_new_peak_4978")	2424	ENSG00000235669	29238587	29258586	-	upstream	-158736	158736	NearestLocation	NA
chr7	30141871	30142226	356	*	c("macs_DMSO1__DMSO_1_new_peak_4700", "macs_OLAP2__OLAP_2_new_peak_4982", "macs_OLAP1__OLAP_1_new_peak_4342", "macs_DMSO2__DMSO_2_new_peak_4711")	2425	ENSG00000231519	30104732	30124731	-	upstream	-17140	17140	NearestLocation	NA
chr7	30573633	30573881	249	*	c("macs_OLAP2__OLAP_2_new_peak_4985", "macs_OLAP1__OLAP_1_new_peak_4343", "macs_DMSO1__DMSO_1_new_peak_4702", "macs_DMSO2__DMSO_2_new_peak_4713")	2426	ENSG00000244480	30554152	30574151	-	inside	518	270	Overlapping	NA
chr7	30573633	30573881	249	*	c("macs_OLAP2__OLAP_2_new_peak_4985", "macs_OLAP1__OLAP_1_new_peak_4343", "macs_DMSO1__DMSO_1_new_peak_4702", "macs_DMSO2__DMSO_2_new_peak_4713")	2426	ENSG00000226874	30573670	30593669	+	overlapStart	-37	37	NearestLocation	NA
chr7	30573633	30573881	249	*	c("macs_OLAP2__OLAP_2_new_peak_4985", "macs_OLAP1__OLAP_1_new_peak_4343", "macs_DMSO1__DMSO_1_new_peak_4702", "macs_DMSO2__DMSO_2_new_peak_4713")	2426	ENSG00000234133	30576783	30596782	+	upstream	-3150	2902	Overlapping	NA
chr7	31010221	31010518	298	*	c("macs_OLAP1__OLAP_1_new_peak_4344", "macs_OLAP2__OLAP_2_new_peak_4986", "macs_DMSO1__DMSO_1_new_peak_4703", "macs_DMSO2__DMSO_2_new_peak_4715")	2427	ENSG00000106128	30968285	30988284	+	downstream	41936	21937	NearestLocation	GHRHR
chr7	34275683	34276068	386	*	c("macs_OLAP2__OLAP_2_new_peak_4990", "macs_DMSO2__DMSO_2_new_peak_4719", "macs_DMSO1__DMSO_1_new_peak_4708", "macs_OLAP1__OLAP_1_new_peak_4350")	2428	ENSG00000236212	34239139	34259138	+	downstream	36544	16545	NearestLocation	NA
chr7	36226482	36226783	302	*	c("macs_OLAP2__OLAP_2_new_peak_4991", "macs_DMSO1__DMSO_1_new_peak_4713", "macs_OLAP1__OLAP_1_new_peak_4352", "macs_DMSO2__DMSO_2_new_peak_4723")	2429	ENSG00000122547	36182759	36202758	+	downstream	43723	23724	NearestLocation	EEPD1
chr7	37711139	37711431	293	*	c("macs_OLAP1__OLAP_1_new_peak_4353", "macs_DMSO1__DMSO_1_new_peak_4714", "macs_OLAP2__OLAP_2_new_peak_4992", "macs_DMSO2__DMSO_2_new_peak_4724")	2430	ENSG00000187037	37713400	37733399	+	upstream	-2261	1969	NearestLocation	GPR141
chr7	38280762	38281092	331	*	c("macs_OLAP1__OLAP_1_new_peak_4354", "macs_OLAP2__OLAP_2_new_peak_4993", "macs_DMSO1__DMSO_1_new_peak_4716", "macs_DMSO2__DMSO_2_new_peak_4726")	2431	ENSG00000245455	38266167	38286166	+	inside	14595	5074	NearestLocation	NA
chr7	38280762	38281092	331	*	c("macs_OLAP1__OLAP_1_new_peak_4354", "macs_OLAP2__OLAP_2_new_peak_4993", "macs_DMSO1__DMSO_1_new_peak_4716", "macs_DMSO2__DMSO_2_new_peak_4726")	2431	ENSG00000227191	38279174	38299173	-	inside	18411	1588	Overlapping	NA
chr7	38280762	38281092	331	*	c("macs_OLAP1__OLAP_1_new_peak_4354", "macs_OLAP2__OLAP_2_new_peak_4993", "macs_DMSO1__DMSO_1_new_peak_4716", "macs_DMSO2__DMSO_2_new_peak_4726")	2431	ENSG00000211687	38283031	38303030	-	downstream	22268	1939	Overlapping	NA
chr7	38280762	38281092	331	*	c("macs_OLAP1__OLAP_1_new_peak_4354", "macs_OLAP2__OLAP_2_new_peak_4993", "macs_DMSO1__DMSO_1_new_peak_4716", "macs_DMSO2__DMSO_2_new_peak_4726")	2431	ENSG00000211688	38285998	38305997	-	downstream	25235	4906	Overlapping	NA
chr7	40322566	40322817	252	*	c("macs_OLAP2__OLAP_2_new_peak_4997", "macs_DMSO2__DMSO_2_new_peak_4731", "macs_OLAP1__OLAP_1_new_peak_4358", "macs_DMSO1__DMSO_1_new_peak_4718")	2432	ENSG00000168303	40164259	40184258	-	upstream	-138308	138308	NearestLocation	MPLKIP
chr7	42709549	42709840	292	*	c("macs_DMSO2__DMSO_2_new_peak_4734", "macs_DMSO1__DMSO_1_new_peak_4722", "macs_OLAP2__OLAP_2_new_peak_5002", "macs_OLAP1__OLAP_1_new_peak_4361")	2433	ENSG00000238284	42736047	42756046	-	downstream	46497	26207	NearestLocation	LINC01448
chr7	44378000	44378362	363	*	c("macs_DMSO1__DMSO_1_new_peak_4723", "macs_OLAP1__OLAP_1_new_peak_4363", "macs_OLAP2__OLAP_2_new_peak_5004", "macs_DMSO2__DMSO_2_new_peak_4735")	2434	ENSG00000058404	44364177	44384176	-	inside	6176	5814	NearestLocation	CAMK2B
chr7	45730940	45731215	276	*	c("macs_DMSO2__DMSO_2_new_peak_4738", "macs_OLAP1__OLAP_1_new_peak_4366", "macs_DMSO1__DMSO_1_new_peak_4725", "macs_OLAP2__OLAP_2_new_peak_5008")	2435	ENSG00000234536	45803195	45823194	+	upstream	-72255	71980	NearestLocation	NA
chr7	46130229	46130555	327	*	c("macs_OLAP2__OLAP_2_new_peak_5009", "macs_OLAP1__OLAP_1_new_peak_4367", "macs_DMSO2__DMSO_2_new_peak_4739", "macs_DMSO1__DMSO_1_new_peak_4726")	2436	ENSG00000224547	46174536	46194535	+	upstream	-44307	43981	NearestLocation	NA
chr7	48016486	48016846	361	*	c("macs_DMSO1__DMSO_1_new_peak_4729", "macs_DMSO2__DMSO_2_new_peak_4744", "macs_OLAP1__OLAP_1_new_peak_4369", "macs_OLAP2__OLAP_2_new_peak_5012")	2437	ENSG00000136273	48009179	48029178	-	inside	12692	7307	NearestLocation	HUS1
chr7	48016486	48016846	361	*	c("macs_DMSO1__DMSO_1_new_peak_4729", "macs_DMSO2__DMSO_2_new_peak_4744", "macs_OLAP1__OLAP_1_new_peak_4369", "macs_OLAP2__OLAP_2_new_peak_5012")	2437	ENSG00000246542	47994789	48014788	+	downstream	21697	1698	Overlapping	NA
chr7	48149945	48150213	269	*	c("macs_DMSO1__DMSO_1_new_peak_4730", "macs_OLAP1__OLAP_1_new_peak_4370", "macs_OLAP2__OLAP_2_new_peak_5013", "macs_DMSO2__DMSO_2_new_peak_4745")	2438	ENSG00000183696	48118226	48138225	+	downstream	31719	11720	NearestLocation	UPP1
chr7	48159805	48160151	347	*	c("macs_OLAP2__OLAP_2_new_peak_5014", "macs_OLAP1__OLAP_1_new_peak_4371", "macs_DMSO2__DMSO_2_new_peak_4746", "macs_DMSO1__DMSO_1_new_peak_4731")	2439	ENSG00000179869	48201056	48221055	+	upstream	-41251	40905	NearestLocation	ABCA13
chr7	49502713	49502963	251	*	c("macs_DMSO1__DMSO_1_new_peak_4734", "macs_DMSO2__DMSO_2_new_peak_4749", "macs_OLAP1__OLAP_1_new_peak_4374", "macs_OLAP2__OLAP_2_new_peak_5016")	2440	ENSG00000234686	49259734	49279733	+	downstream	242979	222980	NearestLocation	NA
chr7	50095144	50095456	313	*	c("macs_DMSO2__DMSO_2_new_peak_4751", "macs_DMSO1__DMSO_1_new_peak_4736", "macs_OLAP2__OLAP_2_new_peak_5017", "macs_OLAP1__OLAP_1_new_peak_4376")	2441	ENSG00000164500	50125633	50145632	+	upstream	-30489	30177	NearestLocation	SPATA48
chr7	50576463	50576726	264	*	c("macs_DMSO1__DMSO_1_new_peak_4738", "macs_DMSO2__DMSO_2_new_peak_4753", "macs_OLAP2__OLAP_2_new_peak_5018", "macs_OLAP1__OLAP_1_new_peak_4379")	2442	ENSG00000226122	50589458	50609457	+	upstream	-12995	12732	NearestLocation	DDC-AS1
chr7	50618466	50618794	329	*	c("macs_DMSO1__DMSO_1_new_peak_4739", "macs_OLAP1__OLAP_1_new_peak_4380", "macs_OLAP2__OLAP_2_new_peak_5019", "macs_DMSO2__DMSO_2_new_peak_4754")	2443	ENSG00000132437	50623155	50643154	-	downstream	24688	4361	NearestLocation	DDC
chr7	50953795	50954331	537	*	c("macs_DMSO2__DMSO_2_new_peak_4756", "macs_DMSO1__DMSO_1_new_peak_4740", "macs_OLAP1__OLAP_1_new_peak_4382", "macs_OLAP2__OLAP_2_new_peak_5021")	2444	ENSG00000228204	50924445	50944444	+	downstream	29350	9351	NearestLocation	NA
chr7	52264997	52265280	284	*	c("macs_OLAP2__OLAP_2_new_peak_5024", "macs_DMSO1__DMSO_1_new_peak_4741", "macs_DMSO2__DMSO_2_new_peak_4757", "macs_OLAP1__OLAP_1_new_peak_4385")	2445	ENSG00000233960	52250610	52270609	-	inside	5612	5329	NearestLocation	NA
chr7	52858983	52859275	293	*	c("macs_DMSO1__DMSO_1_new_peak_4742", "macs_OLAP1__OLAP_1_new_peak_4388", "macs_DMSO2__DMSO_2_new_peak_4759", "macs_OLAP2__OLAP_2_new_peak_5026")	2446	ENSG00000234304	52955501	52975500	-	downstream	116517	96226	NearestLocation	NA
chr7	54608374	54608695	322	*	c("macs_OLAP1__OLAP_1_new_peak_4389", "macs_OLAP2__OLAP_2_new_peak_5029", "macs_DMSO1__DMSO_1_new_peak_4744", "macs_DMSO2__DMSO_2_new_peak_4761")	2447	ENSG00000170419	54600019	54620018	+	inside	8355	8355	Overlapping	VSTM2A
chr7	54608374	54608695	322	*	c("macs_OLAP1__OLAP_1_new_peak_4389", "macs_OLAP2__OLAP_2_new_peak_5029", "macs_DMSO1__DMSO_1_new_peak_4744", "macs_DMSO2__DMSO_2_new_peak_4761")	2447	ENSG00000224223	54614664	54634663	+	upstream	-6290	5969	NearestLocation	VSTM2A-OT1
chr7	55056174	55056516	343	*	c("macs_DMSO1__DMSO_1_new_peak_4746", "macs_DMSO2__DMSO_2_new_peak_4762", "macs_OLAP1__OLAP_1_new_peak_4391", "macs_OLAP2__OLAP_2_new_peak_5030")	2448	ENSG00000146648	55076715	55096714	+	upstream	-20541	20199	NearestLocation	EGFR
chr7	55245396	55245885	490	*	c("macs_DMSO1__DMSO_1_new_peak_4747", "macs_OLAP2__OLAP_2_new_peak_5031", "macs_OLAP1__OLAP_1_new_peak_4393", "macs_DMSO2__DMSO_2_new_peak_4763")	2449	ENSG00000224057	55246628	55266627	-	downstream	21231	743	NearestLocation	EGFR-AS1
chr7	66935261	66935728	468	*	c("macs_DMSO1__DMSO_1_new_peak_4749", "macs_OLAP1__OLAP_1_new_peak_4396", "macs_DMSO2__DMSO_2_new_peak_4765", "macs_OLAP2__OLAP_2_new_peak_5034")	2450	ENSG00000244421	66854619	66874618	-	upstream	-60643	60643	NearestLocation	NA
chr7	73164196	73164517	322	*	c("macs_DMSO1__DMSO_1_new_peak_4752", "macs_DMSO2__DMSO_2_new_peak_4768", "macs_OLAP1__OLAP_1_new_peak_4398", "macs_OLAP2__OLAP_2_new_peak_5039")	2451	ENSG00000225969	73139369	73159368	+	downstream	24827	4828	Overlapping	NA
chr7	73164196	73164517	322	*	c("macs_DMSO1__DMSO_1_new_peak_4752", "macs_DMSO2__DMSO_2_new_peak_4768", "macs_OLAP1__OLAP_1_new_peak_4398", "macs_OLAP2__OLAP_2_new_peak_5039")	2451	ENSG00000106077	73143198	73163197	-	upstream	-999	999	NearestLocation	ABHD11
chr7	73164196	73164517	322	*	c("macs_DMSO1__DMSO_1_new_peak_4752", "macs_DMSO2__DMSO_2_new_peak_4768", "macs_OLAP1__OLAP_1_new_peak_4398", "macs_OLAP2__OLAP_2_new_peak_5039")	2451	ENSG00000214738	73140729	73160728	+	downstream	23467	3468	Overlapping	NA
chr7	73613761	73614035	275	*	c("macs_DMSO1__DMSO_1_new_peak_4754", "macs_DMSO2__DMSO_2_new_peak_4770", "macs_OLAP2__OLAP_2_new_peak_5040", "macs_OLAP1__OLAP_1_new_peak_4400")	2452	ENSG00000207741	73595529	73615528	+	inside	18232	1493	Overlapping	MIR590
chr7	73613761	73614035	275	*	c("macs_DMSO1__DMSO_1_new_peak_4754", "macs_DMSO2__DMSO_2_new_peak_4770", "macs_OLAP2__OLAP_2_new_peak_5040", "macs_OLAP1__OLAP_1_new_peak_4400")	2452	ENSG00000086730	73603983	73623982	+	inside	9778	9778	NearestLocation	LAT2
chr7	77297088	77297404	317	*	c("macs_DMSO1__DMSO_1_new_peak_4756", "macs_OLAP1__OLAP_1_new_peak_4405", "macs_OLAP2__OLAP_2_new_peak_5042", "macs_DMSO2__DMSO_2_new_peak_4774")	2453	ENSG00000187257	77315761	77335760	+	upstream	-18673	18357	NearestLocation	RSBN1L
chr7	79839801	79840106	306	*	c("macs_DMSO2__DMSO_2_new_peak_4777", "macs_DMSO1__DMSO_1_new_peak_4761", "macs_OLAP1__OLAP_1_new_peak_4411", "macs_OLAP2__OLAP_2_new_peak_5046")	2454	ENSG00000222737	79865243	79885242	+	upstream	-25442	25137	NearestLocation	NA
chr7	79839801	79840106	306	*	c("macs_DMSO2__DMSO_2_new_peak_4777", "macs_DMSO1__DMSO_1_new_peak_4761", "macs_OLAP1__OLAP_1_new_peak_4411", "macs_OLAP2__OLAP_2_new_peak_5046")	2454	ENSG00000244392	79865243	79885242	+	upstream	-25442	25137	NearestLocation	NA
chr7	79869619	79869922	304	*	c("macs_OLAP1__OLAP_1_new_peak_4412", "macs_DMSO2__DMSO_2_new_peak_4778", "macs_DMSO1__DMSO_1_new_peak_4762", "macs_OLAP2__OLAP_2_new_peak_5047")	2455	ENSG00000222737	79865243	79885242	+	inside	4376	4376	Overlapping	NA
chr7	79869619	79869922	304	*	c("macs_OLAP1__OLAP_1_new_peak_4412", "macs_DMSO2__DMSO_2_new_peak_4778", "macs_DMSO1__DMSO_1_new_peak_4762", "macs_OLAP2__OLAP_2_new_peak_5047")	2455	ENSG00000244392	79865243	79885242	+	inside	4376	4376	Overlapping	NA
chr7	79869619	79869922	304	*	c("macs_OLAP1__OLAP_1_new_peak_4412", "macs_DMSO2__DMSO_2_new_peak_4778", "macs_DMSO1__DMSO_1_new_peak_4762", "macs_OLAP2__OLAP_2_new_peak_5047")	2455	ENSG00000234223	79865726	79885725	+	inside	3893	3893	NearestLocation	NA
chr7	79907351	79907747	397	*	c("macs_DMSO2__DMSO_2_new_peak_4779", "macs_OLAP1__OLAP_1_new_peak_4413", "macs_OLAP2__OLAP_2_new_peak_5048", "macs_DMSO1__DMSO_1_new_peak_4763")	2456	ENSG00000240347	79937570	79957569	+	upstream	-30219	29823	NearestLocation	NA
chr7	79909483	79909779	297	*	c("macs_DMSO1__DMSO_1_new_peak_4764", "macs_OLAP1__OLAP_1_new_peak_4414", "macs_OLAP2__OLAP_2_new_peak_5049", "macs_DMSO2__DMSO_2_new_peak_4780")	2457	ENSG00000240347	79937570	79957569	+	upstream	-28087	27791	NearestLocation	NA
chr7	80241173	80241438	266	*	c("macs_DMSO2__DMSO_2_new_peak_4782", "macs_DMSO1__DMSO_1_new_peak_4765", "macs_OLAP2__OLAP_2_new_peak_5052", "macs_OLAP1__OLAP_1_new_peak_4415")	2458	ENSG00000229436	80281902	80301901	-	downstream	60728	40464	NearestLocation	NA
chr7	81120818	81121285	468	*	c("macs_DMSO1__DMSO_1_new_peak_4768", "macs_OLAP1__OLAP_1_new_peak_4418", "macs_OLAP2__OLAP_2_new_peak_5054", "macs_DMSO2__DMSO_2_new_peak_4786")	2459	ENSG00000232968	81082930	81102929	-	upstream	-17889	17889	NearestLocation	NA
chr7	81828343	81828614	272	*	c("macs_OLAP2__OLAP_2_new_peak_5055", "macs_DMSO1__DMSO_1_new_peak_4770", "macs_OLAP1__OLAP_1_new_peak_4419", "macs_DMSO2__DMSO_2_new_peak_4787")	2460	ENSG00000221262	81909394	81929393	+	upstream	-81051	80780	NearestLocation	NA
chr7	82896468	82896795	328	*	c("macs_DMSO2__DMSO_2_new_peak_4789", "macs_OLAP1__OLAP_1_new_peak_4420", "macs_OLAP2__OLAP_2_new_peak_5056", "macs_DMSO1__DMSO_1_new_peak_4772")	2461	ENSG00000235503	82974471	82994470	+	upstream	-78003	77676	NearestLocation	NA
chr7	84158742	84159129	388	*	c("macs_OLAP2__OLAP_2_new_peak_5058", "macs_OLAP1__OLAP_1_new_peak_4422", "macs_DMSO1__DMSO_1_new_peak_4775", "macs_DMSO2__DMSO_2_new_peak_4790")	2462	ENSG00000227982	84148147	84168146	-	inside	9404	9017	Overlapping	NA
chr7	84158742	84159129	388	*	c("macs_OLAP2__OLAP_2_new_peak_5058", "macs_OLAP1__OLAP_1_new_peak_4422", "macs_DMSO1__DMSO_1_new_peak_4775", "macs_DMSO2__DMSO_2_new_peak_4790")	2462	ENSG00000235139	84151793	84171792	+	inside	6949	6949	NearestLocation	LOC101927378
chr7	84182968	84183338	371	*	c("macs_OLAP2__OLAP_2_new_peak_5059", "macs_OLAP1__OLAP_1_new_peak_4423", "macs_DMSO1__DMSO_1_new_peak_4776", "macs_DMSO2__DMSO_2_new_peak_4791")	2463	ENSG00000227982	84148147	84168146	-	upstream	-14822	14822	NearestLocation	NA
chr7	84244719	84244974	256	*	c("macs_DMSO2__DMSO_2_new_peak_4793", "macs_OLAP2__OLAP_2_new_peak_5060", "macs_DMSO1__DMSO_1_new_peak_4777", "macs_OLAP1__OLAP_1_new_peak_4424")	2464	ENSG00000227982	84148147	84168146	-	upstream	-76573	76573	NearestLocation	NA
chr7	84888384	84888690	307	*	c("macs_DMSO1__DMSO_1_new_peak_4778", "macs_DMSO2__DMSO_2_new_peak_4795", "macs_OLAP1__OLAP_1_new_peak_4426", "macs_OLAP2__OLAP_2_new_peak_5062")	2465	ENSG00000153993	84806172	84826171	-	upstream	-62213	62213	NearestLocation	SEMA3D
chr7	85393456	85393723	268	*	c("macs_DMSO1__DMSO_1_new_peak_4782", "macs_DMSO2__DMSO_2_new_peak_4799", "macs_OLAP2__OLAP_2_new_peak_5064", "macs_OLAP1__OLAP_1_new_peak_4428")	2466	ENSG00000227785	85255661	85275660	-	upstream	-117796	117796	NearestLocation	NA
chr7	85740505	85740760	256	*	c("macs_DMSO2__DMSO_2_new_peak_4801", "macs_DMSO1__DMSO_1_new_peak_4783", "macs_OLAP2__OLAP_2_new_peak_5065", "macs_OLAP1__OLAP_1_new_peak_4429")	2467	ENSG00000236610	85837050	85857049	-	downstream	116544	96290	NearestLocation	NA
chr7	86596295	86596593	299	*	c("macs_DMSO2__DMSO_2_new_peak_4803", "macs_DMSO1__DMSO_1_new_peak_4786", "macs_OLAP1__OLAP_1_new_peak_4431", "macs_OLAP2__OLAP_2_new_peak_5067")	2468	ENSG00000233957	86677250	86697249	+	upstream	-80955	80657	NearestLocation	NA
chr7	89696383	89696869	487	*	c("macs_DMSO1__DMSO_1_new_peak_4792", "macs_DMSO2__DMSO_2_new_peak_4808", "macs_OLAP2__OLAP_2_new_peak_5072", "macs_OLAP1__OLAP_1_new_peak_4433")	2469	ENSG00000235436	89738715	89758714	+	upstream	-42332	41846	NearestLocation	DPY19L2P4
chr7	89860626	89860995	370	*	c("macs_DMSO1__DMSO_1_new_peak_4794", "macs_OLAP2__OLAP_2_new_peak_5074", "macs_OLAP1__OLAP_1_new_peak_4435", "macs_DMSO2__DMSO_2_new_peak_4809")	2470	ENSG00000105792	89864489	89884488	+	upstream	-3863	3494	NearestLocation	CFAP69
chr7	90040855	90041284	430	*	c("macs_OLAP2__OLAP_2_new_peak_5075", "macs_OLAP1__OLAP_1_new_peak_4436", "macs_DMSO1__DMSO_1_new_peak_4795", "macs_DMSO2__DMSO_2_new_peak_4810")	2471	ENSG00000157224	90003036	90023035	+	downstream	37819	17820	NearestLocation	CLDN12
chr7	90335618	90335956	339	*	c("macs_DMSO2__DMSO_2_new_peak_4812", "macs_OLAP1__OLAP_1_new_peak_4437", "macs_OLAP2__OLAP_2_new_peak_5076", "macs_DMSO1__DMSO_1_new_peak_4796")	2472	ENSG00000223584	90251221	90271220	+	downstream	84397	64398	NearestLocation	NA
chr7	90347063	90347281	219	*	c("macs_OLAP2__OLAP_2_new_peak_5077", "macs_DMSO1__DMSO_1_new_peak_4797", "macs_DMSO2__DMSO_2_new_peak_4813", "macs_OLAP1__OLAP_1_new_peak_4438")	2473	ENSG00000223584	90251221	90271220	+	downstream	95842	75843	NearestLocation	NA
chr7	91194787	91195343	557	*	c("macs_OLAP1__OLAP_1_new_peak_4440", "macs_OLAP2__OLAP_2_new_peak_5080", "macs_DMSO2__DMSO_2_new_peak_4816", "macs_DMSO1__DMSO_1_new_peak_4799", "macs_OLAP1__OLAP_1_new_peak_4441")	2474	ENSG00000235450	91176164	91196163	-	inside	1376	820	NearestLocation	NA
chr7	95179447	95179855	409	*	c("macs_DMSO1__DMSO_1_new_peak_4806", "macs_DMSO2__DMSO_2_new_peak_4819", "macs_OLAP1__OLAP_1_new_peak_4449", "macs_OLAP2__OLAP_2_new_peak_5087")	2475	ENSG00000203505	95149788	95169787	-	upstream	-9660	9660	NearestLocation	NA
chr7	95179447	95179855	409	*	c("macs_DMSO1__DMSO_1_new_peak_4806", "macs_DMSO2__DMSO_2_new_peak_4819", "macs_OLAP1__OLAP_1_new_peak_4449", "macs_OLAP2__OLAP_2_new_peak_5087")	2475	ENSG00000223644	95161458	95181457	+	inside	17989	1602	Overlapping	NA
chr7	95216305	95216639	335	*	c("macs_DMSO1__DMSO_1_new_peak_4807", "macs_OLAP1__OLAP_1_new_peak_4450", "macs_OLAP2__OLAP_2_new_peak_5088", "macs_DMSO2__DMSO_2_new_peak_4820")	2476	ENSG00000004799	95215804	95235803	-	inside	19498	501	Overlapping	PDK4
chr7	95216305	95216639	335	*	c("macs_DMSO1__DMSO_1_new_peak_4807", "macs_OLAP1__OLAP_1_new_peak_4450", "macs_OLAP2__OLAP_2_new_peak_5088", "macs_DMSO2__DMSO_2_new_peak_4820")	2476	ENSG00000231170	95215995	95235994	+	inside	310	310	NearestLocation	NA
chr7	95219866	95220133	268	*	c("macs_DMSO2__DMSO_2_new_peak_4821", "macs_OLAP2__OLAP_2_new_peak_5089", "macs_DMSO1__DMSO_1_new_peak_4808", "macs_OLAP1__OLAP_1_new_peak_4451")	2477	ENSG00000004799	95215804	95235803	-	inside	15937	4062	Overlapping	PDK4
chr7	95219866	95220133	268	*	c("macs_DMSO2__DMSO_2_new_peak_4821", "macs_OLAP2__OLAP_2_new_peak_5089", "macs_DMSO1__DMSO_1_new_peak_4808", "macs_OLAP1__OLAP_1_new_peak_4451")	2477	ENSG00000231170	95215995	95235994	+	inside	3871	3871	NearestLocation	NA
chr7	95585123	95585425	303	*	c("macs_DMSO1__DMSO_1_new_peak_4809", "macs_OLAP1__OLAP_1_new_peak_4452", "macs_OLAP2__OLAP_2_new_peak_5091", "macs_DMSO2__DMSO_2_new_peak_4822")	2478	ENSG00000246078	95737960	95757959	+	upstream	-152837	152535	NearestLocation	NA
chr7	96137739	96138075	337	*	c("macs_OLAP1__OLAP_1_new_peak_4453", "macs_OLAP2__OLAP_2_new_peak_5095", "macs_DMSO2__DMSO_2_new_peak_4824", "macs_DMSO1__DMSO_1_new_peak_4810")	2479	ENSG00000197851	96122836	96142835	-	inside	5096	4760	NearestLocation	NA
