seqnames	start	end	width	strand	peakNames	peak	feature	start_position	end_position	feature_strand	insideFeature	distancetoFeature	shortestDistance	fromOverlappingOrNearest	symbol
chr7	112071881	112072126	246	*	c("macs_OLAP1__OLAP_1_new_peak_4499", "macs_OLAP2__OLAP_2_new_peak_5154")	303	ENSG00000226851	112039679	112059678	-	upstream	-12203	12203	NearestLocation	NA
chr7	112071881	112072126	246	*	c("macs_OLAP1__OLAP_1_new_peak_4499", "macs_OLAP2__OLAP_2_new_peak_5154")	303	ENSG00000006652	112053024	112073023	+	inside	18857	897	Overlapping	IFRD1
chr7	112071881	112072126	246	*	c("macs_OLAP1__OLAP_1_new_peak_4499", "macs_OLAP2__OLAP_2_new_peak_5154")	303	ENSG00000180019	112076431	112096430	-	downstream	24549	4305	Overlapping	NA
chr7	115872082	115872289	208	*	c("macs_OLAP1__OLAP_1_new_peak_4505", "macs_OLAP2__OLAP_2_new_peak_5164")	304	ENSG00000242302	115841566	115861565	-	upstream	-10517	10517	NearestLocation	NA
chr7	117873930	117874194	265	*	c("macs_OLAP2__OLAP_2_new_peak_5173", "macs_OLAP1__OLAP_1_new_peak_4511")	305	ENSG00000106013	117844728	117864727	+	downstream	29202	9203	NearestLocation	ANKRD7
chr7	132629572	132629825	254	*	c("macs_OLAP2__OLAP_2_new_peak_5221", "macs_OLAP1__OLAP_1_new_peak_4547")	306	ENSG00000246359	132647672	132667671	+	upstream	-18100	17847	NearestLocation	NA
chr7	138162047	138162356	310	*	c("macs_OLAP1__OLAP_1_new_peak_4556", "macs_OLAP2__OLAP_2_new_peak_5233")	307	ENSG00000239123	138157329	138177328	-	inside	15281	4718	NearestLocation	NA
chr7	138162047	138162356	310	*	c("macs_OLAP1__OLAP_1_new_peak_4556", "macs_OLAP2__OLAP_2_new_peak_5233")	307	ENSG00000243776	138157329	138177328	-	inside	15281	4718	NearestLocation	NA
chr7	138162047	138162356	310	*	c("macs_OLAP1__OLAP_1_new_peak_4556", "macs_OLAP2__OLAP_2_new_peak_5233")	307	ENSG00000234995	138166107	138186106	-	downstream	24059	3751	Overlapping	NA
chr8	22001217	22001460	244	*	c("macs_OLAP2__OLAP_2_new_peak_5297", "macs_OLAP1__OLAP_1_new_peak_4614")	308	ENSG00000168453	21979382	21999381	-	upstream	-1836	1836	NearestLocation	HR
chr8	22001217	22001460	244	*	c("macs_OLAP2__OLAP_2_new_peak_5297", "macs_OLAP1__OLAP_1_new_peak_4614")	308	ENSG00000168476	21989465	22009464	-	inside	8247	8004	Overlapping	REEP4
chr8	22001217	22001460	244	*	c("macs_OLAP2__OLAP_2_new_peak_5297", "macs_OLAP1__OLAP_1_new_peak_4614")	308	ENSG00000168481	22004346	22024345	-	downstream	23128	2886	Overlapping	LGI3
chr8	25336185	25336401	217	*	c("macs_OLAP1__OLAP_1_new_peak_4625", "macs_OLAP2__OLAP_2_new_peak_5312")	309	ENSG00000104756	25305984	25325983	-	upstream	-10202	10202	NearestLocation	KCTD9
chr8	25848286	25848552	267	*	c("macs_OLAP2__OLAP_2_new_peak_5313", "macs_OLAP1__OLAP_1_new_peak_4627")	310	ENSG00000221818	25892393	25912392	-	downstream	64106	43841	NearestLocation	EBF2
chr8	26669239	26669549	311	*	c("macs_OLAP1__OLAP_1_new_peak_4629", "macs_OLAP2__OLAP_2_new_peak_5316")	311	ENSG00000240519	26619308	26639307	+	downstream	49931	29932	NearestLocation	NA
chr8	35730004	35730269	266	*	c("macs_OLAP1__OLAP_1_new_peak_4650", "macs_OLAP2__OLAP_2_new_peak_5331")	312	ENSG00000233863	35639366	35659365	+	downstream	90638	70639	NearestLocation	NA
chr8	50913327	50913613	287	*	c("macs_OLAP1__OLAP_1_new_peak_4676", "macs_OLAP2__OLAP_2_new_peak_5352")	313	ENSG00000147481	51296755	51316754	+	upstream	-383428	383142	NearestLocation	SNTG1
chr8	57640455	57640644	190	*	c("macs_OLAP1__OLAP_1_new_peak_4680", "macs_OLAP2__OLAP_2_new_peak_5361")	314	ENSG00000241431	57490945	57510944	+	downstream	149510	129511	NearestLocation	NA
chr8	74007732	74007916	185	*	c("macs_OLAP2__OLAP_2_new_peak_5392", "macs_OLAP1__OLAP_1_new_peak_4705")	315	ENSG00000164764	73995508	74015507	-	inside	7775	7591	Overlapping	SBSPON
chr8	74007732	74007916	185	*	c("macs_OLAP2__OLAP_2_new_peak_5392", "macs_OLAP1__OLAP_1_new_peak_4705")	315	ENSG00000237061	73988115	74008114	-	inside	382	198	NearestLocation	NA
chr8	90049269	90049487	219	*	c("macs_OLAP2__OLAP_2_new_peak_5445", "macs_OLAP1__OLAP_1_new_peak_4747")	316	ENSG00000242987	89398777	89418776	-	upstream	-630493	630493	NearestLocation	NA
chr8	94011213	94011438	226	*	c("macs_OLAP2__OLAP_2_new_peak_5454", "macs_OLAP1__OLAP_1_new_peak_4754")	317	ENSG00000205133	93968327	93988326	-	upstream	-22887	22887	NearestLocation	TRIQK
chr8	95955918	95956141	224	*	c("macs_OLAP2__OLAP_2_new_peak_5458", "macs_OLAP1__OLAP_1_new_peak_4758")	318	ENSG00000164938	95951616	95971615	-	inside	15697	4302	NearestLocation	TP53INP1
chr8	99380218	99380381	164	*	c("macs_OLAP1__OLAP_1_new_peak_4768", "macs_OLAP2__OLAP_2_new_peak_5468")	319	ENSG00000156486	99429251	99449250	+	upstream	-49033	48870	NearestLocation	KCNS2
chr8	102516986	102517252	267	*	c("macs_OLAP1__OLAP_1_new_peak_4776", "macs_OLAP2__OLAP_2_new_peak_5479")	320	ENSG00000083307	102494661	102514660	+	downstream	22325	2326	NearestLocation	GRHL2
chr8	110013812	110013990	179	*	c("macs_OLAP2__OLAP_2_new_peak_5489", "macs_OLAP1__OLAP_1_new_peak_4787")	321	ENSG00000174417	110089725	110109724	+	upstream	-75913	75735	NearestLocation	TRHR
chr8	117765924	117766156	233	*	c("macs_OLAP2__OLAP_2_new_peak_5496", "macs_OLAP1__OLAP_1_new_peak_4792")	322	ENSG00000147677	117758233	117778232	-	inside	12308	7691	Overlapping	EIF3H
chr8	117765924	117766156	233	*	c("macs_OLAP2__OLAP_2_new_peak_5496", "macs_OLAP1__OLAP_1_new_peak_4792")	322	ENSG00000147679	117768743	117788742	+	upstream	-2819	2587	NearestLocation	UTP23
chr8	125865570	125865817	248	*	c("macs_OLAP2__OLAP_2_new_peak_5509", "macs_OLAP1__OLAP_1_new_peak_4803")	323	ENSG00000235517	125867708	125887707	-	downstream	22137	1891	NearestLocation	NA
chr8	129154214	129154410	197	*	c("macs_OLAP2__OLAP_2_new_peak_5513", "macs_OLAP1__OLAP_1_new_peak_4808")	324	ENSG00000221261	129152363	129172362	+	inside	1851	1851	NearestLocation	MIR1208
chr8	134151707	134151896	190	*	c("macs_OLAP1__OLAP_1_new_peak_4815", "macs_OLAP2__OLAP_2_new_peak_5522")	325	ENSG00000155926	134105311	134125310	-	upstream	-26397	26397	NearestLocation	SLA
chr8	134733955	134734141	187	*	c("macs_OLAP1__OLAP_1_new_peak_4818", "macs_OLAP2__OLAP_2_new_peak_5526")	326	ENSG00000242271	134757698	134777697	+	upstream	-23743	23557	NearestLocation	NA
chr9	3350410	3350706	297	*	c("macs_OLAP1__OLAP_1_new_peak_4833", "macs_OLAP2__OLAP_2_new_peak_5540")	327	ENSG00000215297	3354793	3374792	-	downstream	24382	4087	NearestLocation	NA
chr9	3614766	3614981	216	*	c("macs_OLAP1__OLAP_1_new_peak_4834", "macs_OLAP2__OLAP_2_new_peak_5542")	328	ENSG00000237359	3637336	3657335	+	upstream	-22570	22355	NearestLocation	NA
chr9	6924086	6924373	288	*	c("macs_OLAP1__OLAP_1_new_peak_4836", "macs_OLAP2__OLAP_2_new_peak_5551")	329	ENSG00000224972	6892671	6912670	+	downstream	31415	11416	NearestLocation	NA
chr9	34258412	34258608	197	*	c("macs_OLAP1__OLAP_1_new_peak_4868", "macs_OLAP2__OLAP_2_new_peak_5592")	330	ENSG00000241517	34260921	34280920	-	downstream	22508	2313	NearestLocation	NA
chr9	36091086	36091283	198	*	c("macs_OLAP1__OLAP_1_new_peak_4871", "macs_OLAP2__OLAP_2_new_peak_5598")	331	ENSG00000122694	36126033	36146032	+	upstream	-34947	34750	NearestLocation	GLIPR2
chr9	71962613	71962865	253	*	c("macs_OLAP2__OLAP_2_new_peak_5608", "macs_OLAP1__OLAP_1_new_peak_4881")	332	ENSG00000135063	71929489	71949488	+	downstream	33124	13125	NearestLocation	FAM189A2
chr9	88708673	88708997	325	*	c("macs_OLAP1__OLAP_1_new_peak_4928", "macs_OLAP2__OLAP_2_new_peak_5664")	333	ENSG00000135052	88705089	88725088	-	inside	16415	3584	NearestLocation	GOLM1
chr9	93763071	93763283	213	*	c("macs_OLAP2__OLAP_2_new_peak_5679", "macs_OLAP1__OLAP_1_new_peak_4941")	334	ENSG00000228216	93717676	93737675	-	upstream	-25396	25396	NearestLocation	NA
chr9	95674205	95674398	194	*	c("macs_OLAP1__OLAP_1_new_peak_4944", "macs_OLAP2__OLAP_2_new_peak_5684")	335	ENSG00000232843	95646788	95666787	-	upstream	-7418	7418	NearestLocation	NA
chr9	95674205	95674398	194	*	c("macs_OLAP1__OLAP_1_new_peak_4944", "macs_OLAP2__OLAP_2_new_peak_5684")	335	ENSG00000188101	95665439	95685438	+	inside	8766	8766	Overlapping	NA
chr9	97770652	97770870	219	*	c("macs_OLAP2__OLAP_2_new_peak_5688", "macs_OLAP1__OLAP_1_new_peak_4949")	336	ENSG00000224764	97687229	97707228	-	upstream	-63424	63424	NearestLocation	NA
chr9	107680702	107680895	194	*	c("macs_OLAP1__OLAP_1_new_peak_4964", "macs_OLAP2__OLAP_2_new_peak_5708")	337	ENSG00000165029	107680519	107700518	-	inside	19816	183	Overlapping	ABCA1
chr9	107680702	107680895	194	*	c("macs_OLAP1__OLAP_1_new_peak_4964", "macs_OLAP2__OLAP_2_new_peak_5708")	337	ENSG00000226334	107679835	107699834	+	inside	867	867	NearestLocation	NA
chr9	112835649	112835951	303	*	c("macs_OLAP1__OLAP_1_new_peak_4976", "macs_OLAP2__OLAP_2_new_peak_5720")	338	ENSG00000241978	112800879	112820878	+	downstream	34770	14771	NearestLocation	AKAP2
chr9	112951362	112951709	348	*	c("macs_OLAP1__OLAP_1_new_peak_4978", "macs_OLAP2__OLAP_2_new_peak_5722")	339	ENSG00000188959	112960470	112980469	-	downstream	29107	8761	NearestLocation	C9orf152
chr9	115159208	115159451	244	*	c("macs_OLAP1__OLAP_1_new_peak_4982", "macs_OLAP2__OLAP_2_new_peak_5726")	340	ENSG00000119471	115132218	115152217	+	downstream	26990	6991	NearestLocation	HSDL2
chr9	116684596	116684841	246	*	c("macs_OLAP2__OLAP_2_new_peak_5729", "macs_OLAP1__OLAP_1_new_peak_4987")	341	ENSG00000157657	116628563	116648562	+	downstream	56033	36034	NearestLocation	ZNF618
chr9	128059271	128059537	267	*	c("macs_OLAP2__OLAP_2_new_peak_5755", "macs_OLAP1__OLAP_1_new_peak_5008")	342	ENSG00000227452	128037878	128057877	+	downstream	21393	1394	Overlapping	NA
chr9	128059271	128059537	267	*	c("macs_OLAP2__OLAP_2_new_peak_5755", "macs_OLAP1__OLAP_1_new_peak_5008")	342	ENSG00000200554	128056306	128076305	-	inside	17034	2965	NearestLocation	NA
chrX	13391258	13391489	232	*	c("macs_OLAP1__OLAP_1_new_peak_5047", "macs_OLAP2__OLAP_2_new_peak_5791")	343	ENSG00000226434	13385308	13405307	+	inside	5950	5950	NearestLocation	NA
chrX	13391258	13391489	232	*	c("macs_OLAP1__OLAP_1_new_peak_5047", "macs_OLAP2__OLAP_2_new_peak_5791")	343	ENSG00000197582	13387460	13407459	-	inside	16201	3798	Overlapping	NA
chrX	66121945	66122198	254	*	c("macs_OLAP2__OLAP_2_new_peak_5842", "macs_OLAP1__OLAP_1_new_peak_5088")	344	ENSG00000222667	65886207	65906206	-	upstream	-215739	215739	NearestLocation	NA
chrX	78485774	78485993	220	*	c("macs_OLAP2__OLAP_2_new_peak_5855", "macs_OLAP1__OLAP_1_new_peak_5094")	345	ENSG00000147138	78416470	78436469	+	downstream	69304	49305	NearestLocation	GPR174
chrX	81972361	81972570	210	*	c("macs_OLAP2__OLAP_2_new_peak_5859", "macs_OLAP1__OLAP_1_new_peak_5096")	346	ENSG00000236365	82120658	82140657	+	upstream	-148297	148088	NearestLocation	NA
chrX	85132657	85132925	269	*	c("macs_OLAP2__OLAP_2_new_peak_5862", "macs_OLAP1__OLAP_1_new_peak_5099")	347	ENSG00000235723	85096688	85116687	-	upstream	-15970	15970	NearestLocation	NA
chrX	97191340	97191561	222	*	c("macs_OLAP1__OLAP_1_new_peak_5106", "macs_OLAP2__OLAP_2_new_peak_5870")	348	ENSG00000237752	97151643	97171642	+	downstream	39697	19698	NearestLocation	NA
chrX	131438674	131438875	202	*	c("macs_OLAP1__OLAP_1_new_peak_5141", "macs_OLAP2__OLAP_2_new_peak_5911")	349	ENSG00000123728	131343472	131363471	-	upstream	-75203	75203	NearestLocation	RAP2C
